s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0.35,0.0202422885857,-0.387112947888,-1.85886344192,8.3952640895,-0.221246896501,-0.378849443038,-0.459782139049,7.02991732724,0.0414537036595,-0.58691053245,0.571839301741,9.24014913232,-0.251359247971,-0.591906701858,1.72728205975,6.47273148242,-0.236074501479,-0.212514833569,1.55562015436,0.253388713053,-0.223077333545,0.00228605465726,3.34708063963,-8.17429786368
0.375,0.0100058924432,-0.430888335882,-1.64043638412,9.05059604859,-0.230843531176,-0.388151590617,-0.284695546659,6.95658177692,0.0269831937607,-0.569809189021,0.792841306219,8.41805461429,-0.265601134951,-0.54683834328,1.87268431257,5.15267206677,-0.24090117282,-0.173639551357,1.55067966544,-0.639771482338,-0.221996428368,0.0832624886266,3.12546123133,-9.51142218388
0.4,-0.0012550350303,-0.469016167955,-1.40778374253,9.53204867725,-0.240618275078,-0.393112121807,-0.112952238886,6.76343159666,0.0130070567809,-0.547452852655,0.991735780732,7.4752913579,-0.278674335008,-0.498550905985,1.98470105237,3.80685970582,-0.244759795051,-0.135160899403,1.52414763544,-1.47106549359,-0.2189636767,0.158308494537,2.8737822915,-10.5760473956
0.425,-0.013395316659,-0.501195825846,-1.16533038081,9.83406594849,-0.250463940438,-0.393851382614,0.0525364750339,6.45761607269,-0.000350540374114,-0.52042952052,1.16579631955,6.43544353197,-0.29050885182,-0.447883974503,2.06306029992,2.46498420388,-0.247666859216,-0.0975975897826,1.47777786279,-2.2242557952,-0.21413601236,0.226759439482,2.59905283899,-11.3536370905
0.45,-0.0262636544055,-0.527238625767,-0.917589196583,9.95516933857,-0.260277237668,-0.390560007542,0.209069003758,6.04872654222,-0.012980919987,-0.489387770956,1.312910564,5.3239495772,-0.301055686677,-0.395674709291,2.10822504545,1.15603623169,-0.249651235167,-0.0614196335116,1.41370354093,-2.88528624571,-0.207684761487,0.288129710626,2.30855531526,-11.8368867372
0.475,-0.0397054446052,-0.547068742494,-0.669058982506,9.89795749933,-0.269960460833,-0.383492937985,0.354211529196,5.5485475153,-0.02479221174,-0.455020897055,1.43161881479,4.16747685119,-0.310286550468,-0.342739763492,2.121367098,-0.0923815458138,-0.250752841372,-0.0270395720623,1.33437861966,-3.44260051477,-0.199791100526,0.342117274964,2.00966307471,-12.0258305308
0.5,-0.0535655844505,-0.560721590348,-0.424123524295,9.66900786429,-0.279423006118,-0.372962072592,0.485849177132,4.97075591956,-0.0357102638483,-0.418050273584,1.5211366407,2.9932693134,-0.318193133544,-0.289858065223,2.10432415048,-1.25470560573,-0.251021114634,0.00519473202281,1.24251197848,-3.88739753538,-0.190641457423,0.388603661832,1.7096574698,-11.9277669777
0.525,-0.0676912067859,-0.568339722398,-0.186954359509,9.27868282381,-0.288582691374,-0.359327737191,0.602229097131,4.33057593866,-0.0456791330095,-0.379208364089,1.5813610089,1.82848428563,-0.324785960214,-0.237754871533,2.05954120451,-2.30800911007,-0.250513320758,0.0350055860796,1.14099606627,-4.21381787039,-0.180422970103,0.427649414558,1.41554904311,-11.5570055007
0.55,-0.0819342825607,-0.570166368801,0.0385804745872,8.74084543806,-0.297366849885,-0.342989189536,0.701994446395,3.64439799537,-0.0546611493435,-0.339221781886,1.61285986742,0.699534572248,-0.330092864409,-0.187087466736,1.98999787938,-3.23253133868,-0.249292750692,0.0621891235847,1.03283179299,-4.41905659166,-0.169319113765,0.459485169266,1.13390722634,-10.9344407585
0.575,-0.0961540340197,-0.566536791552,0.248999527801,8.07249186775,-0.30571317713,-0.324374396548,0.784208497382,2.92937129879,-0.062636562813,-0.298794815234,1.61684551607,-0.368547927331,-0.334157131848,-0.13843283535,1.89912347219,-4.01212619214,-0.247426848968,0.086617055317,0.921051547014,-4.50340008582,-0.1575056032,0.484498626335,0.870702725222,-10.0869656125
0.6,-0.110219106805,-0.557867684918,0.441280887508,7.29330973485,-0.313570315528,-0.303929338155,0.848368332913,2.20298001277,-0.0696027877325,-0.258593813658,1.59513249952,-1.3527115301,-0.337035361689,-0.0922775893901,1.7907019318,-4.63461895581,-0.244985322475,0.108236492451,0.808642252439,-4.47018607932,-0.145146668463,0.503217780607,0.631166445895,-9.04673764438
0.625,-0.124009455468,-0.54464489699,0.612923275349,6.42517343066,-0.320898168606,-0.282107102106,0.894407849315,1.48261349085,-0.0755732716229,-0.219232809195,1.55008113481,-2.23243235312,-0.338795106909,-0.0490103725425,1.6687691519,-5.09206279185,-0.242038277542,0.127067866504,0.698470375224,-4.32568807005,-0.132391791866,0.516290867821,0.419668399652,-7.85031772343
0.65,-0.13741790427,-0.527409787143,0.761993867806,5.49158892118,-0.327667942712,-0.259357037789,0.922690051502,0.78514115577,-0.0805760236315,-0.181260714135,1.48452813668,-2.99019680934,-0.339512357497,-0.00891690122492,1.53750517087,-5.38088891038,-0.238654432106,0.143201018212,0.593210733512,-4.0789272171,-0.119372981847,0.524463564541,0.23961952043,-6.53770226472
0.675,-0.150351353458,-0.506744565674,0.887161748034,4.51710182268,-0.333861921085,-0.236114234229,0.933988887244,0.126502472142,-0.0846518457826,-0.14515039618,1.40170611821,-3.6119072761,-0.339268933676,0.0278222638007,1.40112398477,-5.50194700277,-0.234899447377,0.156789572644,0.495280868893,-3.74141652779,-0.10620264493,0.528554045134,0.0933987544667,-5.15127342301
0.7,-0.162731610127,-0.483256984811,0.987716252449,3.52668340371,-0.339472981609,-0.212789577988,0.929461124801,-0.478677924186,-0.0878523172666,-0.111289884061,1.30515401473,-4.08720110498,-0.33814985788,0.0611311900227,1.26376373137,-5.46043523381,-0.230834419922,0.168043760105,0.406782593118,-3.32684384868,-0.0929721012849,0.52942655059,-0.0176928508492,-3.73469347282
0.725,-0.17449583224,-0.457564764048,1.06356984925,2.54510969113,-0.344503875772,-0.189760631036,0.910609022312,-1.0174405104,-0.0902375876311,-0.0799759026068,1.19862069801,-4.40967529129,-0.336240773985,0.0910353336317,1.12937998664,-5.26572181926,-0.226514570628,0.177221880537,0.329452142982,-2.8507016731,-0.0797507725008,0.527964158718,-0.0934500065624,-2.33177098092
0.75,-0.185596583983,-0.430280137067,1.11524556812,1.5963490061,-0.348966292138,-0.167363547066,0.879234762652,-1.47879800993,-0.0918740389914,-0.0514098773758,1.08596421125,-4.57701145918,-0.333625480334,0.117655699099,1.0016448307,-4.93106289308,-0.221988161648,0.184620642304,0.264620158937,-2.3298730848,-0.06658605273,0.525041462923,-0.134752637799,-0.985327051986
0.775,-0.196001510322,-0.401994902249,1.14384938146,0.702973025381,-0.352879732722,-0.14588621782,0.837387828606,-1.85399188583,-0.0928318801039,-0.0256964868438,0.97104915806,-4.59099828614,-0.330383639524,0.141200573837,0.88385419034,-4.47322392858,-0.217295666266,0.190564633601,0.213182456079,-1.78218423419,-0.0535038566295,0.521497866658,-0.14352729129,0.263910096437
0.8,-0.205692647946,-0.373266344105,1.15102830802,-0.114394137866,-0.356270235109,-0.125562809413,0.787306665017,-2.13669196519,-0.0931827363028,-0.00284477612869,0.857644819003,-4.45745102862,-0.326588722725,0.161955074044,0.778845753468,-3.912014357,-0.212469209948,0.195395205609,0.175582285413,-1.22593456269,-0.0405098200315,0.51811218302,-0.12268154941,1.37835469592
0.825,-0.214665398758,-0.344604369245,1.13891536108,-0.837575298464,-0.359168976688,-0.10656981317,0.73135611291,-2.32313437809,-0.0929972988411,0.0172282179215,0.749326545897,-4.18603035475,-0.322306239758,0.180268791997,0.688929482449,-3.26974716675,-0.207532293604,0.19945906039,0.151804495558,-0.679416532775,-0.0275911124449,0.515579194106,-0.076013177543,2.32453099438
0.85,-0.222927200219,-0.316460168354,1.11006278598,-1.45127576495,-0.361610800025,-0.0890236970088,0.671962202095,-2.41219452508,-0.0923430951389,0.0346914432657,0.649382897576,-3.78996517934,-0.317592298236,0.19654188181,0.615832434901,-2.57063711444,-0.202499802742,0.203096843063,0.141381707357,-0.160436872508,-0.0147188047255,0.514488773588,-0.00809636062107,3.07393474445
0.875,-0.2304959342,-0.289216675836,1.06736531881,-1.94344445568,-0.363632700048,-0.0729802028981,0.611545950887,-2.40539339816,-0.0912824378564,0.0497915836893,0.560730833497,-3.28568656806,-0.312492526223,0.211209959013,0.560659240196,-1.84015268828,-0.197378298642,0.206632036864,0.143412313579,0.314148702178,-0.00185072096665,0.515308109838,0.0758520450882,3.60376717091
0.9,-0.237398122189,-0.263181052383,1.01397544153,-2.30555176894,-0.365272314328,-0.0584352943271,0.552457842864,-2.30683723109,-0.0898706056866,0.0628428126347,0.485841077034,-2.69238197411,-0.307041383028,0.224728218096,0.523869186345,-1.10433810032,-0.192166580324,0.210360451278,0.156589820484,0.728875665449,0.0110653088043,0.518367487362,0.170122821436,3.8975231465
0.925,-0.243666959716,-0.238579363768,0.953212803249,-2.53277748125,-0.366566457322,-0.045327716164,0.496914630497,-2.12309210652,-0.0881543024182,0.0742148278578,0.42667550359,-2.03148103744,-0.301261872456,0.237555190917,0.505270455031,-0.389122315732,-0.186856499032,0.214540577782,0.17924276473,1.07007476617,0.0240878888666,0.523849993406,0.268677423233,3.9454189282
0.95,-0.249340246477,-0.215553573079,0.88847011787,-2.62410418375,-0.367549737993,-0.0335430886945,0.446940054548,-1.86299675708,-0.0861704333206,0.0843194876133,0.384638106185,-1.32608586518,-0.295165662091,0.250136576901,0.504031612575,0.280367560263,-0.181434000314,0.219385065227,0.209384174995,1.32622992563,0.037278292665,0.531785416494,0.365319585574,3.74464879007
0.975,-0.254458270856,-0.194160904674,0.82311793144,-2.58231411141,-0.368253297785,-0.0229194190933,0.404310967897,-1.53741832722,-0.0839452294337,0.0935964036981,0.360540750385,-0.600360080888,-0.288753601465,0.262889573281,0.518710032145,0.880471334547,-0.175880362871,0.225053538078,0.244769309168,1.4882810043,0.0506965993126,0.542048496979,0.453871136811,3.29946413671
1,-0.259061708232,-0.174375577885,0.760410676226,-2.41388961747,-0.368703702542,-0.0132538779999,0.370510215317,-1.15895727382,-0.0814937411233,0.102497872399,0.354584559794,0.121108054103,-0.282016621366,0.276188120166,0.547296498359,1.38962255563,-0.170173598155,0.231646946347,0.282960191145,1.54986386418,0.0643978413883,0.554361578935,0.528347544787,2.62107308731
