s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0.25,-0.171296363154,-0.482302176581,2.33987504803,9.73496645888,-0.207329528038,-0.0641203899345,1.86941627885,1.96858993116,0.175993588671,0.264676032262,2.66785809884,-3.42298561268,0.0910972537931,0.717261906934,2.4073038062,-11.6509891141,0.00135206936733,0.571131386595,0.437189792622,-9.14951710219,0.311624913053,1.23715888784,-1.56870830613,-19.9128114989
0.275,-0.182598045182,-0.420874450413,2.56970719568,8.62268514125,-0.208343813436,-0.0168651680672,1.90714670716,1.0437304974,0.183434370832,0.330157418517,2.56489153296,-4.80524506969,0.109749906555,0.773670776292,2.10029691095,-12.8767073447,0.0157430311979,0.579183813839,0.20643099031,-9.28709423172,0.342012458899,1.19182422419,-2.05351572119,-18.8214132033
0.3,-0.192295218398,-0.354066052728,2.76964875132,7.34726152475,-0.208167357654,0.0310409238685,1.9213690631,0.0908457386484,0.192476449928,0.392639055754,2.42816032072,-6.11981276268,0.129713780756,0.822042567852,1.7652061041,-13.8940548678,0.0302629276205,0.581439374407,-0.025954590153,-9.27953414787,0.37111817162,1.13474128461,-2.50736263971,-17.4402584162
0.325,-0.20026311737,-0.282672922728,2.93590173527,5.93172043858,-0.206791296784,0.0790032552819,1.91160277906,-0.872374645391,0.203034473837,0.451300657369,2.25967620214,-7.3414082064,0.150779729511,0.861742459356,1.4074949615,-14.683471196,0.0447667066513,0.577902752638,-0.256341899139,-9.12761738936,0.398658756533,1.06677179736,-2.92335117848,-15.7979882353
0.35,-0.206397999858,-0.207578406241,3.06528493051,4.40228534512,-0.204221736512,0.126420751692,1.87781418047,-1.82793652642,0.215003276625,0.505379943594,2.06205992505,-8.44668435116,0.172724490566,0.892277829591,1.03305553105,-15.2303042664,0.0591105622233,0.568668697491,-0.481163470912,-8.83516030734,0.424374539507,0.988940406672,-3.29536841763,-13.9286355273
0.375,-0.210619131295,-0.129736896947,3.15530658908,2.78778584954,-0.200479773041,0.172697119794,1.82041900516,-2.75794913508,0.228259513643,0.554187205593,1.83848613359,-9.41476095548,0.195314362198,0.913307398658,0.6480812289,-15.5251417158,0.0731541599484,0.553919642251,-0.696984285774,-8.40892062773,0.448033281024,0.90241344385,-3.6182114576,-11.8708264156
0.4,-0.212870339143,-0.0501558520525,3.20422150783,1.11900226011,-0.195601233647,0.21725200803,1.7402747329,-3.64503082892,0.242663642144,0.597118330835,1.59261562547,-10.2276996675,0.218309067128,0.924647099907,0.258932996559,-15.5640176595,0.0867627802699,0.533921489481,-0.90057339931,-7.85843378814,0.469433422578,0.80847483315,-3.8876911331,-9.66687482311
0.425,-0.213121101564,0.0301234087588,3.21107109462,-0.572036997289,-0.189636141684,0.259531849574,1.63866289793,-4.47270306353,0.258062205173,0.633665993432,1.32851658192,-10.8709093582,0.241465720937,0.926272554592,-0.127998100606,-15.3484900356,0.099809334324,0.509017663313,-1.08897065484,-7.19578406246,0.488406700737,0.708499697232,-4.10071198074,-7.36179208108
0.45,-0.211367145382,0.110045682886,3.17570545621,-2.25278815154,-0.182647917041,0.299020141982,1.51726179902,-5.22576307607,0.2742903696,0.663428756599,1.05057663969,-11.3334719492,0.264542819308,0.918318100961,-0.506428568694,-14.8855867369,0.112176210897,0.479621571821,-1.25954691562,-6.43531607226,0.504820078967,0.603926279892,-4.25532663422,-5.00223567503
0.475,-0.207630539582,0.188562185803,3.09878697349,-3.8909373469,-0.174712329103,0.33524693107,1.37811025274,-5.89062630808,0.291174663435,0.686117884021,0.763407894789,-11.6083809197,0.287304158179,0.901072411404,-0.870317205197,-14.1876219505,0.123756916906,0.446207659411,-1.41005641161,-5.59329373277,0.518576963302,0.496226841803,-4.35076344222,-2.63542266047
0.5,-0.201959282107,0.264650708645,2.98177527652,-5.45514038656,-0.165916224794,0.36779728541,1.22356325103,-6.45563033301,0.308535853184,0.701561711336,0.471747096569,-11.6926868058,0.309522602796,0.874970812196,-1.21399364959,-13.271887295,0.13445747875,0.409301261975,-1.5386799884,-4.6875149562,0.529617684606,0.386878206976,-4.38742675429,-0.308034119992
0.525,-0.194426389322,0.337335170972,2.82689398155,-6.91573908923,-0.156356059395,0.396318571888,1.05624057892,-6.911292993,0.326191898989,0.709707486996,0.18035340497,-11.587546276,0.330983625461,0.840584498465,-1.5322777238,-12.1602253929,0.144197577553,0.369467505099,-1.6440582675,-3.73689150626,0.537919247262,0.2773326433,-4.36686998313,1.93486277623
0.55,-0.185128508898,0.405704121905,2.63707999258,-8.2454369614,-0.146136262156,0.4205263713,0.878969616799,-7.25051856803,0.343960923768,0.710620651872,-0.106093860297,-11.2981737207,0.351488537553,0.798606910378,-1.82058674905,-10.8784963848,0.152911397611,0.327299507403,-1.72531397332,-2.76100423755,0.543494361075,0.168989749487,-4.29174221123,4.05084900475
0.575,-0.174184087735,0.468927768166,2.41591659065,-9.41991788466,-0.135367472397,0.440208905393,0.694723690606,-7.46874706893,0.361664132585,0.704481587799,-0.383095052937,-10.8336966696,0.370857348858,0.749837603273,-2.07502832139,-9.45595049269,0.160548174114,0.283406166427,-1.78206294573,-1.77964454257,0.546389789684,0.0631699935385,-4.1657097499,6.00111921706
0.6,-0.161731136665,0.526273143141,2.16755192536,-10.4183929135,-0.124164684556,0.455229882223,0.50655743881,-7.56404313517,0.379128619973,0.691579925236,-0.64642525228,-10.2069186969,0.388931196359,0.695164003083,-2.29247638503,-7.92452202565,0.167072433275,0.238399813048,-1.81441363233,-0.812353151741,0.546684064408,-0.0389094950533,-3.99335466373,7.75135527408
0.625,-0.147924642764,0.577117075894,1.89660487392,-11.22406204,-0.112645342476,0.465529704375,0.317540734752,-7.53712249249,0.396190005917,0.67230655791,-0.892222291083,-9.43399572982,0.405574295016,0.635541487405,-2.47062885244,-6.3180621236,0.172463925173,0.192884022142,-1.82295513434,0.122032518135,0.544484626819,-0.136156334479,-3.78005282813,9.27248678299
0.65,-0.132933688004,0.620956672098,1.60806053664,-11.8244798636,-0.100927424184,0.471125023542,0.130692735085,-7.39131544972,0.412694845596,0.647143566341,-1.11706569003,-8.53403378065,0.420675374596,0.571972270762,-2.60804547145,-4.67152901396,0.176717256766,0.147441861772,-1.80873415783,1.00581149714,0.539924476084,-0.227621026793,-3.53183457873,10.5413204304
0.675,-0.116938339428,0.657417078815,1.30715788515,-12.2118164593,-0.0891275582598,0.472106664209,-0.0510823811784,-7.13246844991,0.428502763633,0.616652301141,-1.31804465502,-7.52861803687,0.434148578926,0.505483599121,-2.70416512324,-3.02015557313,0.179841239446,0.102624851112,-1.77322149033,1.82282240122,0.533158408,-0.312511428538,-3.25523142702,11.5410231489
0.7,-0.100126380912,0.686256370376,0.999272265715,-12.3830072999,-0.0773592119127,0.468635977866,-0.225056462854,-6.76878620131,0.443488270454,0.581459919799,-1.49281356288,-6.44128490628,0.445933816784,0.437105772878,-2.75930223705,-1.39861451555,0.181857972053,0.0589428785315,-1.71826887617,2.55880685214,0.524358941318,-0.390203254434,-2.95711264624,12.2614477613
0.725,-0.0826899598294,0.707367461859,0.689795579872,-12.3397888074,-0.0657309888264,0.460939726186,-0.388733787227,-6.31061836128,0.457542226121,0.542244706262,-1.63963366913,-5.2969499959,0.455996566646,0.367850519009,-2.77462251733,0.159798435865,0.182801686217,0.0168553065308,-1.64605739499,3.20172444246,0.513712033291,-0.460246410984,-2.64451576703,12.6992936334
0.75,-0.0648222233278,0.720777027969,0.384017015489,-12.0886189017,-0.0543450719624,0.449303626226,-0.539901488818,-5.77019609529,0.470572925642,0.499720530072,-1.75740010975,-4.1213060631,0.464327150425,0.298690221858,-2.75209868283,1.62394351246,0.182717386259,-0.0232365400069,-1.55903865165,3.74201171297,0.501412690152,-0.522367059783,-2.32447515907,12.8580989269
0.775,-0.0467140186292,0.726641476867,0.0870071817346,-11.6404847313,-0.0432958427755,0.434064721963,-0.676672842516,-5.16132505067,0.482506788902,0.454620820585,-1.84565362959,-2.94020569283,0.470939503814,0.230538498445,-2.69444740348,2.96555906716,0.181659320297,-0.0609953407143,-1.45987025707,4.17277899677,0.487660579458,-0.576465415305,-2.003852908,12.7480651949
0.8,-0.0285507296194,0.725240098851,-0.196491587596,-11.0106025239,-0.0326687038429,0.415602773649,-0.797522404389,-4.49904234139,0.493288647891,0.407682441307,-1.90457684392,-1.779043807,0.475869482553,0.164232568719,-2.60504907717,4.15990943919,0.179689322818,-0.0961520789972,-1.35134721446,4.4899405213,0.472655749763,-0.622609386582,-1.68917612666,12.3857191815
0.825,-0.0105093181522,0.716965577099,-0.462166154806,-10.2180171315,-0.0225391268287,0.394330878938,-0.901312214657,-3.79924600889,0.50288163356,0.359629849489,-1.93497521815,-0.662155093058,0.479172754646,0.100517824862,-2.48785250391,5.18634285984,0.176875071507,-0.128508592494,-1.2363309197,4.69227480858,0.456594559119,-0.661024273642,-1.38648466808,11.7934206896
0.85,0.00724436698122,0.702312110229,-0.706222335766,-9.28511128736,-0.0129719421284,0.370685556893,-0.98730848765,-3.07830608461,0.511266674166,0.311159916823,-1.93824332341,0.387758951125,0.480922337998,0.040034947637,-2.34726687929,6.02874597705,0.173288302604,-0.157938337049,-1.11767753786,4.78141413425,0.439665907372,-0.692078825675,-1.10119293796,10.9987291609
0.875,0.0245579574296,0.68186145275,-0.925461385422,-8.23703679544,-0.00402088060946,0.34511653746,-1.05518844765,-2.35266681549,0.518441626148,0.262927768617,-1.91631728483,1.35015940983,0.481205850817,-0.0166901467158,-2.18804383299,6.67588413998,0.169003029481,-0.184385370764,-0.998167526442,4.76176355551,0.422047858454,-0.716268055935,-0.837969144253,10.0336450758
0.9,0.0412945612936,0.656267228185,-1.11734143244,-7.10108176553,0.00427162828604,0.318076504504,-1.10503721156,-1.63844981442,0.524420067178,0.215533971633,-1.87161467465,2.20714292655,0.480122548363,-0.0692533167655,-2.01515247496,7.12161941275,0.16409380838,-0.207861608616,-0.880438041734,4.64035175294,0.403904727994,-0.734193286533,-0.600634879781,8.9337453437
0.925,0.0573343494499,0.626237909516,-1.28002245711,-5.90598955826,0.0118744040179,0.290011039947,-1.1373348633,-0.951067857473,0.52922978889,0.169513365616,-1.80696340712,2.94384682127,0.477780223971,-0.117376027371,-1.83365057501,7.36500131053,0.158634093474,-0.228442440662,-0.766919887246,4.42661761013,0.385384698867,-0.746539962349,-0.39208742078,7.7372344491
0.95,0.072575704129,0.592518891742,-1.41239381358,-4.68124626626,0.0187672160609,0.26134900987,-1.15293410516,-0.304858771281,0.532911033622,0.125325791196,-1.72552145715,3.54877659286,0.474292054696,-0.160905945735,-1.64855508775,7.41022839622,0.152694720591,-0.246260846931,-0.659780545176,4.13213803484,0.366618013175,-0.75405382586,-0.214246553618,6.48393516343
0.975,0.0869359125737,0.555874100949,-1.51408372837,-3.45635430516,0.0249402525905,0.23249362095,-1.15302910102,0.287251657197,0.535514525234,0.0833489184465,-1.63068944526,4.01404797955,0.469773472339,-0.199814325978,-1.46471524122,7.26648206429,0.146342555117,-0.261500178752,-0.560874675858,3.77030396874,0.347715773808,-0.757516082377,-0.0680271269534,5.21424409919
1,0.100351399849,0.517067592974,-1.58545065139,-2.2601100035,0.0303933761717,0.203814357481,-1.1391163416,0.814049546612,0.537099348542,0.0438733270929,-1.52601830089,4.33553786975,0.464339138993,-0.234190285856,-1.28669133529,6.94763699209,0.139639334961,-0.274385808587,-0.471703280188,3.35595280366,0.328769372727,-0.757718207101,0.0466621170384,3.96807821732
