s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0,0.001,-0.28457679863,-2.60265851306,1.53980635297,-0.151,-0.36838315711,-1.27971024381,4.95166057438,0.201,-0.652693320686,-0.580770157745,10.1479340889,-0.001,-0.801511565262,0.903437861681,13.9558017314,-0.099,-0.373528900631,1.56581067211,7.05773579985,-0.001,-0.262710846693,4.41546737191,5.14244086427
0.025,-0.00692279212229,-0.349010214389,-2.54592988847,2.99968336786,-0.160596048693,-0.398741721172,-1.14557613806,5.76706280262,0.184527930827,-0.663989751746,-0.321046102979,10.6033195109,-0.0207193086471,-0.774595583652,1.24835083186,13.5983158205,-0.107831045395,-0.332261643081,1.73210209564,6.22571544967,-0.00617602184859,-0.150953729257,4.5155581778,2.85264188319
0.05,-0.0164348893298,-0.411569220404,-2.45273715357,4.4520158456,-0.170907070297,-0.425500074851,-0.992029498847,6.50183132896,0.167855695,-0.668667713335,-0.051980534311,10.8936587341,-0.0396590146873,-0.739192665405,1.58143263306,13.0104756267,-0.115580685471,-0.287109095711,1.87617161487,5.28279807679,-0.00853284228499,-0.0374163764674,4.55767309329,0.511716312833
0.075,-0.0274780752146,-0.471347647212,-2.32363794287,5.86730224721,-0.181837213957,-0.448199828077,-0.821291354653,7.13985246481,0.151151237897,-0.66654615016,0.222195433582,11.0111525488,-0.0576112366147,-0.695669715733,1.89703275079,12.201773233,-0.122159009817,-0.238659640605,1.99546771615,4.24703545356,-0.00804417721925,0.0764404517978,4.54108845603,-1.8358694898
0.1,-0.0399717300514,-0.527462454919,-2.15992305047,7.21650576769,-0.193279903877,-0.466442954046,-0.635961436264,7.66700419411,0.134585691099,-0.657551844045,0.497101234936,10.9516696454,-0.0743790034296,-0.644531427124,2.18979882923,11.1865256391,-0.127491566491,-0.187559580885,2.0879168026,3.13853594579,-0.00472037162302,0.189151839658,4.46619597903,-4.14552179228
0.125,-0.0538136364938,-0.57907184579,-1.96359628695,8.47173348411,-0.205119461329,-0.479900597853,-0.438964054496,8.07149411248,0.118330639402,-0.641721990296,0.7683001017,10.7148559754,-0.0897795937658,-0.586411347803,2.45479355149,9.98355673005,-0.131520655627,-0.134500597069,2.15196892685,1.97900264338,0.00139184479349,0.299276533299,4.33449320812,-6.3735360784
0.15,-0.0688812300349,-0.62539266322,-1.73733763846,9.6068903172,-0.217232929116,-0.488320431989,-0.233486199717,8.34414247214,0.102555352784,-0.619204417944,1.03139393193,10.3041546821,-0.103647616105,-0.522060138985,2.68760220785,8.61577184003,-0.134206296401,-0.080206208706,2.18663147707,0.791233433816,0.0102102917362,0.405424204414,4.14854878401,-8.47809202077
0.175,-0.0850332712502,-0.665716669206,-1.4844505581,10.5982919064,-0.229492059886,-0.491532382145,-0.0229093250761,8.47860340789,0.0874240425057,-0.590255441432,1.28211753046,9.72673604157,-0.115837762978,-0.4523312863,2.88442838961,7.10963515173,-0.135526846324,-0.0254175531243,2.19149001435,-0.401404884164,0.0216189406461,0.506281538401,3.91194335123,-10.4202028354
0.2,-0.102111906943,-0.699425318023,-1.20879460559,11.42522149,-0.241765425739,-0.489452585349,0.189263570098,8.47151892674,0.0730932001253,-0.555235387453,1.51642998798,8.99333904892,-0.126227179474,-0.378164591332,3.04217553248,5.49456254463,-0.135479259875,0.0291211907091,2.16671577053,-1.57551571646,0.0354701483255,0.600636555172,3.62918754333,-12.1645961373
0.225,-0.119945078176,-0.726002678797,-0.914705007696,12.0704172409,-0.253920603642,-0.482085484383,0.399483825041,8.32260188342,0.0597090764372,-0.514601895748,1.7306010326,8.11802843715,-0.134717395172,-0.300567822002,3.1585123753,3.80224456777,-0.134078981798,0.082677396935,2.11305963865,-2.70821196759,0.0515874707149,0.687400613134,3.30561902582,-13.6805050965
