s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0,0.013,0.650373389908,-0.690149316107,-11.643855496,-0.163,0.310926527682,-1.25473547003,-5.60915007104,0.213,0.16679163747,-2.28397839983,-2.36101783502,-0.013,-0.172735032536,-2.91255255979,4.33038918904,-0.087,-0.332772068119,-1.35881988178,6.91802298796,-0.013,-0.964251240249,-0.989116307277,17.2925571442
0.025,0.029013580169,0.629520325475,-0.976314720094,-11.2165221751,-0.155633067404,0.277882786161,-1.38556862311,-4.84255531876,0.216450720464,0.109085885627,-2.32719755438,-1.09322918052,-0.0182162591636,-0.244034165978,-2.78502866794,5.85376265504,-0.0957255077975,-0.364515882422,-1.17823574509,7.50573379654,-0.0373703055706,-0.983570119453,-0.556499216699,17.2674035183
0.05,0.0444176470287,0.601666960836,-1.24937182793,-10.5968982093,-0.149131061073,0.241816698942,-1.49618326315,-3.99442317257,0.218448602242,0.0506972380072,-2.33858027275,0.181708000359,-0.025171251475,-0.311681000996,-2.62087254989,7.25625608886,-0.105186738906,-0.391576041185,-0.984721232831,7.95098823191,-0.0620886478543,-0.992112123275,-0.128185532392,16.9497352002
0.075,0.0590417829653,0.567199919391,-1.50465864651,-9.79728762501,-0.143563020005,0.203257444342,-1.58475443631,-3.08209537372,0.218986524089,-0.0075787761096,-2.31826152085,1.43873871384,-0.0337625547071,-0.374800373071,-2.42344692192,8.51113761726,-0.115262937467,-0.413674632152,-0.781933835861,8.24665599331,-0.0868877050472,-0.990075176326,0.288646992045,16.3514035743
0.1,0.072726658157,0.526618111098,-1.73787063764,-8.83392726885,-0.138984229577,0.162774251518,-1.64990874033,-2.12428376384,0.218077145799,-0.0649577916712,-2.26699728798,2.65333169687,-0.0438669858539,-0.432609195577,-2.19674094648,9.59511855933,-0.125827559161,-0.430627057519,-0.573667053168,8.38900530483,-0.11150731162,-0.977832301362,0.687193552409,15.4903281143
0.125,0.0853267160196,0.48052260418,-1.94515449363,-7.72660828652,-0.135435364671,0.120964728382,-1.69075316374,-1.14063267395,0.21575243676,-0.120681910461,-2.18614439562,3.80204387061,-0.0553430895149,-0.484430987744,-1.94527738264,10.4888799489,-0.136750637656,-0.44234436264,-0.363764380525,8.3777729262,-0.135698703697,-0.955920443648,1.06116852489,14.3900354999
0.15,0.0967125771845,0.429604279812,-2.12319137134,-6.49821302875,-0.132941932463,0.0784426078583,-1.70689268925,-0.15125950826,0.212062829716,-0.174034324996,-2.07762650514,4.86305773267,-0.068033959153,-0.529707926581,-1.67400775294,11.1775027791,-0.147901182275,-0.448833401262,-0.156032591608,8.21615064741,-0.159228440632,-0.925025797737,1.40493848825,13.0790659832
0.175,0.106773110087,0.374629558619,-2.26926760686,-5.17417863781,-0.131514025845,0.0358251990095,-1.69843625526,0.823715314535,0.207076020929,-0.224352928537,-1.94388716524,5.81667870151,-0.0817703258369,-0.568010154376,-1.38819806752,11.6507916561,-0.159149552776,-0.450194845687,0.045843601904,7.91068872301,-0.181881919814,-0.885966006926,1.7136388957,11.590261709
0.2,0.115417124061,0.316424533583,-2.38133123768,-3.78190035598,-0.13114639121,-0.0062791637471,-1.66599095157,1.76463764416,0.200875446018,-0.271042600975,-1.78783105259,6.64578041255,-0.0963738431903,-0.5990421399,-1.09330787258,11.9034841605,-0.170369758025,-0.446619102103,0.238383461672,7.47111873461,-0.203466411922,-0.839669679271,1.98327165978,9.95995456905
0.225,0.122574649674,0.255857881515,-2.45803300384,-2.35008906597,-0.131818806978,-0.0472833806497,-1.6106446117,2.65277671166,0.19355846815,-0.313585892866,-1.61275484382,7.33618724569,-0.111660493105,-0.622645962719,-0.794865547238,11.93534102,-0.181441627472,-0.438380241551,0.418386742921,6.91010034108,-0.223813555752,-0.787153726695,2.21078138391,8.22707360871
