s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0,-0.003,-0.0923600483518,-2.65354101672,-1.13941409592,-0.147,-0.268637744786,-1.52888368498,3.25486898807,0.197,-0.610326149009,-1.32086951199,9.72102574357,0.003,-0.824451613474,0.0568588620205,13.6361769834,-0.103,-0.458885284287,1.07802501716,8.03264875836,0.003,-0.587772281476,4.15901358886,10.3494484417
0.025,-0.00614031042272,-0.158912053123,-2.66486667403,0.240792130981,-0.154184662191,-0.305749886897,-1.43641959737,4.1349078307,0.181354957043,-0.640220115684,-1.06721519498,10.5445540597,-0.0175579514446,-0.818760448268,0.39853953309,13.661383766,-0.11411468958,-0.429482530168,1.27173499043,7.44235568947,-0.0103691615465,-0.480803248493,4.3887242373,8.00186646285
0.05,-0.0109443403929,-0.225311935797,-2.64124122654,1.65218706258,-0.162265972182,-0.34028047413,-1.32258015639,4.9619566703,0.165043869699,-0.663532548148,-0.795051239428,11.1990711596,-0.0378669271467,-0.804542470594,0.738080329978,13.4650228168,-0.124435396762,-0.395434806948,1.44910266645,6.72733699824,-0.0209985197985,-0.36883979993,4.5580271445,5.52480503593
0.075,-0.0173973010555,-0.290678998506,-2.58222488437,3.06746199185,-0.171172860639,-0.371713490853,-1.18890595361,5.71894965618,0.148236610286,-0.679855128333,-0.508791837927,11.6700961659,-0.0577150017457,-0.781920271036,1.06996454826,13.0496838275,-0.133851420655,-0.357188285107,1.60717625356,5.90132798406,-0.0287823974905,-0.253427542138,4.66429369052,2.96730252968
0.1,-0.0254623201555,-0.354130137697,-2.4880665262,4.45893793179,-0.180821882878,-0.399576633148,-1.03734748404,6.39022458355,0.131111844441,-0.688894014787,-0.213164465349,11.9470975336,-0.0768950287935,-0.751153056479,1.38879917056,12.4226543902,-0.142264099668,-0.315258379141,1.74337800944,4.98045990526,-0.0336544499632,-0.136162271729,4.70614410153,0.380035259257
0.125,-0.0350805976554,-0.414797110266,-2.35970499598,5.79920295987,-0.191118435849,-0.42345107854,-0.870225386162,6.96189019186,0.11385408177,-0.690476411715,0.0868922164047,12.0237457957,-0.0952080053595,-0.712632103775,1.68943052663,11.5957586756,-0.149588419716,-0.270219684881,1.85555960901,3.98288871662,-0.0355885261484,-0.0186583640014,4.68347379878,-2.18585451224
0.15,-0.0461719917506,-0.47184363301,-2.19875449149,7.06174495285,-0.201958206009,-0.442980151044,-0.690182000908,7.42215195112,0.096650594773,-0.684554516922,0.38633553368,11.8980663868,-0.112466287324,-0.666873383663,1.96705456532,10.5850885726,-0.155754354547,-0.222694653884,1.94204761153,2.92837586992,-0.034598734094,0.0974831293498,4.59745026509,-4.6799403996
0.175,-0.0586360261674,-0.524481920751,-2.00747435197,8.22156439245,-0.213228817865,-0.457876678336,-0.50012538847,7.76158841442,0.079688272895,-0.671206753358,0.680128506298,11.5724888013,-0.128496586579,-0.614507522619,2.21731912571,9.41063377246,-0.160707909846,-0.173341266355,2.00167795321,1.83783132765,-0.0307387129824,0.210705936074,4.45048054121,-7.05367492569
0.2,-0.0723532998975,-0.571988280893,-1.78872393027,9.25575239905,-0.224811648272,-0.467928868674,-0.303167125619,7.97337141887,0.0631504801274,-0.650636253586,0.963349470604,11.0537908721,-0.143142686335,-0.556267333399,2.43641578789,8.09581974414,-0.164411849594,-0.122839987645,2.0338186573,0.73282986012,-0.0241001319137,0.319528847341,4.24615017559,-9.26150560332
0.225,-0.0871872712164,-0.613717403872,-1.54590359554,10.1440199919,-0.236583767672,-0.473004570225,-0.102555357124,8.05342478529,0.0472139845463,-0.623166631941,1.23129900987,10.3529395168,-0.156267817254,-0.49297320243,2.62115913619,6.66696479064,-0.166846090504,-0.0718803100232,2.03838023932,-0.364887656067,-0.0148104535309,0.422574133698,3.98913514184,-11.2619170759
