s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0.25,-0.0510874852982,-0.540172808035,-1.96084535406,9.99213017283,-0.235558016906,-0.437711624375,-0.371827138119,7.44529111421,0.0504883600059,-0.633064353191,0.789563426397,10.2423995305,-0.199793556188,-0.595016650991,2.413144747,8.17605114305,-0.184998369359,-0.162065732945,1.84519521272,0.721329863008,-0.0876297622446,0.192618949481,3.93660180687,-8.30718915592
0.275,-0.0651779160633,-0.585971163082,-1.69920507699,10.9081584913,-0.246597567565,-0.44467374613,-0.184994665436,7.48080597728,0.0349347361141,-0.610193581488,1.0371736402,9.54074682794,-0.213894596637,-0.532297309861,2.59773308655,6.57594976773,-0.188472158531,-0.11581396412,1.85083123046,-0.265965259022,-0.081606903992,0.288251904105,3.70682194481,-10.0377158543
0.3,-0.0803292805526,-0.624962002092,-1.41705011366,11.630808383,-0.25775277355,-0.446966736588,0.00119393669457,7.39410177899,0.0200283344066,-0.58136742444,1.26538816223,8.69368269537,-0.226374190995,-0.465471810045,2.74133282261,4.90276070109,-0.190790443326,-0.0697265292942,1.83219988547,-1.21694413278,-0.0732693845039,0.377623744518,3.4367085132,-11.5293376287
0.325,-0.0963654927965,-0.656694334698,-1.11938383336,12.1473103605,-0.268907424475,-0.444644617659,0.183718101531,7.18840388743,0.00591161154744,-0.547114302836,1.47080419239,7.7202745648,-0.237142661784,-0.39558405596,2.842555793,3.19174624015,-0.191964809059,-0.0243968478974,1.79043768091,-2.11353396703,-0.0627856967845,0.459803468774,3.13254935636,-12.7578565404
0.35,-0.113100785937,-0.680845774086,-0.811472054162,12.4494762689,-0.279947594353,-0.437835649804,0.359669904162,6.86947882042,-0.00728719827101,-0.508041468446,1.65052876563,6.64216003333,-0.246136770667,-0.323701570986,2.90090239468,1.47858898211,-0.192021275199,0.0196155760988,1.72711513994,-2.93915179024,-0.0503455849661,0.534024183066,2.80115881059,-13.7054249532
0.375,-0.130342997264,-0.697227645527,-0.498726104531,12.5338729769,-0.290763455824,-0.426738735589,0.526315883427,6.44548792939,-0.0194558884126,-0.464821507554,1.80223663801,5.48302844473,-0.253320030704,-0.250893239582,2.91676159909,-0.201447044078,-0.190999315987,0.0617954990099,1.64419479135,-3.67907890581,-0.0361557938816,0.599694237569,2.44971407462,-14.3609085354
0.4,-0.147896944049,-0.705787128969,-0.186582960164,12.4018822062,-0.301250985577,-0.411618329421,0.681154490083,5.92678453869,-0.0304997307648,-0.418177564619,1.92421459371,4.26805519609,-0.258682464333,-0.178207310331,2.89139011859,-1.81434203348,-0.188950636502,0.101681119529,1.54398035901,-4.32078872301,-0.0204355922151,0.656404175023,2.08558454211,-14.72008522
0.425,-0.165567815399,-0.706606398348,0.119614674879,12.0596451785,-0.311313525115,-0.392797979986,0.821967807457,5.32565954719,-0.0403425449487,-0.368867638897,2.01539116168,3.02330259015,-0.262239820062,-0.106650174878,2.82687130635,-3.32811278129,-0.185937735879,0.138871893593,1.42905842152,-4.85422010484,-0.00341217568042,0.703929367936,1.71615826104,-14.7856756864
0.45,-0.183164505339,-0.699898792138,0.414735476093,11.5178935722,-0.320863164623,-0.370652664064,0.946866331906,4.65604175287,-0.0489273672344,-0.317668327723,2.07535108722,1.77510185838,-0.264032273524,-0.0371664170055,2.72605486444,-4.71355254741,-0.182032294055,0.173034811519,1.30223398863,-5.27198971824,0.0146839415295,0.742228325374,1.34866974461,-14.5672050678
0.475,-0.200502814077,-0.68600212057,0.693971000927,10.7916710646,-0.329821921986,-0.345600098633,1.05432577108,3.93316026135,-0.0562167101304,-0.265358401919,2.1043342755,0.549431424972,-0.264122650474,0.0293794066643,2.59247889997,-5.94490048565,-0.17731342223,0.203909004957,1.16646158513,-5.56953837627,0.0336234396232,0.771436755564,0.990033313203,-14.0806997276
0.5,-0.217408447899,-0.665369283209,0.95293893168,9.89995240079,-0.338122694016,-0.318091241832,1.14321501389,3.17317725751,-0.0621924133026,-0.212702601099,2.10321930265,-0.628693443281,-0.262594220357,0.0922188368119,2.4302762966,-7.0004244605,-0.171865820035,0.231308592369,1.02477353839,-5.74520798728,0.0531825064685,0.791857573423,0.646686000642,-13.3482269954
0.525,-0.233719753287,-0.63855643444,1.18777561014,8.8651694356,-0.345709962426,-0.288600211821,1.21281464232,2.39280013497,-0.0668550961048,-0.160436029597,2.07349196559,-1.73580475313,-0.25954811883,0.15069306886,2.2440677469,-7.86290321818,-0.165777884112,0.255123715034,0.880207228829,-5.80024743422,0.0731468532436,0.803947140053,0.324443811492,-12.397289601
0.55,-0.249290127558,-0.606208992529,1.39521568026,7.7126558595,-0.352540243024,-0.257613865463,1.26282558703,1.60888247171,-0.070223231332,-0.109249517313,2.01719970565,-2.75052548045,-0.255100465969,0.204263696963,2.03884411161,-8.51999636569,-0.159139813514,0.275319759886,0.735733082843,-5.73874745464,0.0933153428201,0.808298111896,0.0283747780154,-11.2600900993
0.575,-0.263990056324,-0.569045838539,1.57265697325,6.47002429996,-0.358582272692,-0.225621285727,1.2933677693,0.83802360094,-0.0723318686224,-0.0597762846369,1.9368930835,-3.6540596684,-0.249379253518,0.252520413772,1.81984102626,-8.96449338121,-0.15204175681,0.291934809813,0.594185064142,-5.56750633678,0.113503151697,0.805619358312,-0.23730815781,-9.97268375997
0.6,-0.277708737315,-0.527842093651,1.71820913322,5.16649112998,-0.363816935033,-0.193103427541,1.30496881658,0.0961765472718,-0.0732310440056,-0.0125802171168,1.83555579665,-4.43061708385,-0.242521079395,0.295185510633,1.59240885821,-9.19443586236,-0.144572044263,0.305075405152,0.458195352586,-5.29582994582,0.133544398672,0.796713475926,-0.469331908574,-8.57404111378
0.625,-0.29035526022,-0.483410896003,1.8307248811,3.83216558053,-0.368236931685,-0.160523166671,1.29854318094,-0.601726120556,-0.0729839192473,0.0318539852378,1.71652500684,-5.06776221098,-0.234667810575,0.332115101966,1.36188122309,-9.21311034327,-0.136815545824,0.314910741111,0.330134791459,-4.93527120516,0.153294187365,0.78245248442,-0.665423681807,-7.10504354475
0.65,-0.301859323046,-0.436584620441,1.90981324146,2.49732060845,-0.371846212354,-0.128315984959,1.27536222316,-1.24211942283,-0.0716647006785,0.073128566336,1.58340397743,-5.55667923411,-0.22596325634,0.36329707828,1.13344529672,-9.02891219884,-0.128852192085,0.321665463592,0.212060537123,-4.49931564089,0.172630024905,0.763752330233,-0.824345732442,-5.60743693677
0.675,-0.312171476743,-0.388195995964,1.95583449897,1.19166339825,-0.374659182203,-0.0968815084719,1.2370160447,-1.81311766704,-0.0693563919992,0.11093821478,1.43996920397,-5.89234673922,-0.216549932794,0.388845872687,0.912017105529,-8.65508432747,-0.120755690848,0.325611259529,0.105672162948,-4.00302091739,0.191452595087,0.741546850786,-0.945903702442,-4.12276938405
0.7,-0.321262901229,-0.339059575862,1.96987709922,-0.0563766380139,-0.376699710406,-0.0665760929517,1.18536804979,-2.30478317358,-0.0661484389781,0.145073198059,1.29007435021,-6.07361809349,-0.206565996437,0.408994203901,0.702124847827,-8.1093373834,-0.112592466678,0.32705746658,0.0122772567016,-3.46261941504,0.209685880788,0.716761861769,-1.03092847871,-2.69133933443
0.725,-0.329124727226,-0.28995400464,1.95371715045,-1.22032495092,-0.37799996821,-0.0377066242027,1.12250339505,-2.70934555974,-0.0621343259646,0.17542008001,1.13755337398,-6.10320579062,-0.196142419556,0.424082032554,0.507803091912,-7.41336124069,-0.104420844927,0.326340950018,-0.0672326873934,-2.89509380003,0.227276646964,0.690290023563,-1.08123215739,-1.3511802433
0.75,-0.33576692915,-0.241605504052,1.90976160775,-2.27628750319,-0.378599128653,-0.0105256701848,1.05067263109,-3.0213663391,-0.0574091846342,0.201960031302,0.986125240455,-5.98757041783,-0.185400473434,0.434543035527,0.332500421091,-6.5922400416,-0.0962904952328,0.323815511557,-0.132395538194,-2.31773618987,0.244193311671,0.662967120061,-1.09953934415,-0.137106881547
0.775,-0.34121682451,-0.194672968477,1.84097661939,-3.20350973481,-0.378541963083,0.0147719125118,0.972231954613,-3.23784494816,-0.0520674743985,0.224764802177,0.839302574619,-5.73671725134,-0.174449576985,0.440888963129,0.179002756622,-5.67378554653,-0.0882421428076,0.319841105044,-0.183180685554,-1.74770190899,0.260424247957,0.635550344729,-1.08939563061,0.920153113462
0.8,-0.34551722447,-0.149735018278,1.75080287608,-3.98485526123,-0.37787737175,0.0380508516718,0.889581569019,-3.35826376155,-0.0462007914562,0.243990484299,0.700306500698,-5.36390576213,-0.16338555864,0.4436922949,0.0493741958195,-4.68780550256,-0.0803075488346,0.314773137362,-0.219980090332,-1.20156894867,0.27597557371,0.608699135548,-1.05505565113,1.79472099075
0.825,-0.348724288403,-0.107279309739,1.64306011903,-4.60719271708,-0.376656886911,0.0592357838538,0.805103693512,-3.38457116509,-0.0398958595988,0.25986924289,0.571989757387,-4.88527945697,-0.152289368382,0.443567650356,-0.055083236089,-3.66532533458,-0.0725097544136,0.308952129284,-0.243588506705,-0.694914090491,0.290868499259,0.582959033982,-1.0013536283,2.46620315395
0.85,-0.350905141972,-0.0676943428544,1.52184322465,-5.06168143638,-0.374933187118,0.0783100407316,0.721101765028,-3.32110328682,-0.0332327507297,0.272699250009,0.456769967003,-4.31942543848,-0.141226265046,0.441152440106,-0.133849994532,-2.63778259689,-0.0648635757151,0.302694000672,-0.255173426207,-0.241916227166,0.305136313478,0.558748964797,-0.933559746883,2.92018628363
0.875,-0.35213532355,-0.0312639451801,1.39141248534,-5.34394916705,-0.372758660592,0.095312946184,0.639742343177,-3.17444649964,-0.0262833767152,0.282833093661,0.356574680039,-3.68687479403,-0.13024549161,0.437087259762,-0.187189153889,-1.63621427695,-0.0573763316005,0.296281227425,-0.256235548223,0.145003270653,0.318821097954,0.536352245561,-0.857226044548,3.14857916564
0.9,-0.352496127423,0.00183545740058,1.25608084291,-5.45415769037,-0.370184053943,0.110335709886,0.563001157213,-2.95324427095,-0.0191102868485,0.29066497436,0.272799520106,-3.00955637407,-0.119380438572,0.431996533522,-0.216126350125,-0.690457200668,-0.050048779058,0.28995509448,-0.248560816762,0.455494221602,0.331970265344,0.515911539032,-0.778025763924,3.14979288906
0.925,-0.352071914088,0.0315347420607,1.12010089971,-5.39695498854,-0.367257239865,0.123516037856,0.492614627243,-2.667953306,-0.0117657970321,0.296617029792,0.206280425311,-2.31021766054,-0.108649282899,0.426469906124,-0.222410105378,0.171618554227,-0.0428762265417,0.283909240498,-0.234165272405,0.68153756312,0.3446330221,0.497427860832,-0.701590269426,2.92875509407
0.95,-0.350947458138,0.0578691923758,0.987554531575,-5.18131540875,-0.364022134052,0.135031612057,0.430038052345,-2.330555181,-0.00429146799545,0.301125148804,0.157280628832,-1.61182722691,-0.0980560778225,0.421044861313,-0.208453600338,0.924824163989,-0.0358497908206,0.278284656373,-0.215234146245,0.817645111637,0.356856857287,0.4807636513,-0.633347688601,2.49675807235
0.975,-0.349205402564,0.0809729033138,0.862247855616,-4.82027203916,-0.36051778742,0.145092618887,0.376411489321,-1.9542307568,0.00328205933009,0.304624647384,0.125492652653,-0.93697373403,-0.0875922571466,0.416191012443,-0.177259421719,1.54729671624,-0.0289577593531,0.273166262139,-0.194056764972,0.860994220493,0.368684158106,0.465649816793,-0.578367391153,1.87114464853
1,-0.346923884995,0.101070654774,0.747614166991,-4.33054817407,-0.356777674901,0.153933529636,0.332534151693,-1.55300557875,0.0109348725189,0.307536181488,0.110055213102,-0.307276479099,-0.0772385071577,0.412296467294,-0.132329235421,2.02105799468,-0.0221870175907,0.268581146264,-0.172958939539,0.811494022806,0.380149049143,0.451696544525,-0.541214269851,1.07483979995
