s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0.25,-0.0140977713204,-0.360518680614,-2.34001259671,7.22370529863,-0.200685614622,-0.394570242567,-0.803305992528,7.4673283382,0.0608405247237,-0.620847223177,0.107105217718,10.2237887376,-0.186228720235,-0.693371136657,1.65011094682,10.0117882729,-0.217069793541,-0.274941289183,1.73476289161,2.47030248299,-0.139223948398,-0.120037712926,3.84414032062,-3.65763973467
0.275,-0.0238224282975,-0.416641969468,-2.14521535329,8.33579924649,-0.210781271797,-0.412290323373,-0.613280795756,7.71199673421,0.0453792189251,-0.615010705056,0.358207418429,9.83784829835,-0.203022075919,-0.649119848027,1.88465133966,8.7304746646,-0.223395484103,-0.230913026437,1.78298682234,1.38796698806,-0.141034347844,-0.0252724764416,3.72943059713,-5.49260104479
0.3,-0.0348864946808,-0.467563483666,-1.92451812391,9.29255203182,-0.221259999918,-0.425197560029,-0.418850340021,7.81946509852,0.0301411882699,-0.603033528982,0.597718525219,9.29852290654,-0.218639270358,-0.599417800459,2.0857089353,7.33814163441,-0.228608212377,-0.186016586233,1.80427284881,0.319003612925,-0.140516133827,0.0660690201962,3.5709713621,-7.15238355216
0.325,-0.0471522487333,-0.512686143101,-1.68202564975,10.0768873507,-0.232000459239,-0.433224793755,-0.223453157885,7.78956112058,0.0152759358587,-0.585252059466,0.821968626311,8.61950160559,-0.232954767372,-0.545133597157,2.25088936439,5.86556710075,-0.232694642711,-0.140918923857,1.79923203063,-0.714594472957,-0.137768095607,0.152950919525,3.37351348109,-8.60809243074
0.35,-0.0604683664449,-0.551520425329,-1.42222155524,10.6756266894,-0.242880704047,-0.436390564832,-0.0304939600394,7.62515491854,0.000923446433737,-0.562089820295,1.02766693549,7.81736287005,-0.245865412924,-0.487185921535,2.37858623367,4.3448854995,-0.235657865749,-0.0962649506014,1.76901208707,-1.69197137792,-0.132913362261,0.234464639068,3.14246642284,-9.83603019616
0.375,-0.0746727185198,-0.583692587188,-1.14986711634,11.0797760022,-0.253780306684,-0.434797323153,0.156731527704,7.33207521199,-0.012787866854,-0.534047154227,1.21196906737,6.91116725949,-0.25729143784,-0.426523493131,2.46800550849,2.80882196095,-0.23751668291,-0.0526645241333,1.71526282561,-2.59389370138,-0.126096028882,0.30984365574,2.88376168528,-10.8182053268
0.4,-0.0895953405854,-0.60895027638,-0.869894108398,11.2847117308,-0.264582413614,-0.428627793332,0.335108742053,6.91895482217,-0.0257429372474,-0.501689334393,1.3725333849,5.92199234305,-0.267176953817,-0.364104654904,2.5191705743,1.2899156033,-0.238304577661,-0.0106804507613,1.64008993428,-3.40319432777,-0.117477457091,0.378474731385,2.60370524817,-11.5426997839
0.425,-0.105061509791,-0.627165416969,-0.587294309805,11.2902618033,-0.275175688504,-0.418139590727,0.50177175256,6.39700937178,-0.0378415056066,-0.465633417482,1.50756511615,4.87242131996,-0.275489939555,-0.300877076365,2.53290794176,-0.180249111626,-0.238068402424,0.0291822235894,1.5459983101,-4.10516405718,-0.107232341873,0.43990535019,2.3088226947,-12.0038868473
0.45,-0.120894858869,-0.638334318274,-0.30700831484,11.1006798204,-0.285456100244,-0.403658226414,0.654164420136,5.77975468728,-0.0489992405303,-0.426534157674,1.61584723751,3.78599788082,-0.282221725919,-0.237758051976,2.51081403223,-1.57178423477,-0.236866816441,0.0664853894176,1.43582634876,-4.68788162115,-0.0955446413483,0.49384723209,2.00570081322,-12.2024943681
0.475,-0.136920458316,-0.642575023241,-0.0338163211872,10.7245132503,-0.295328517749,-0.385568677367,0.790093795861,5.08266990184,-0.0591484981115,-0.385069321319,1.69675744485,2.68666066553,-0.287386000846,-0.17561585753,2.45520394062,-2.85719535235,-0.234768515587,0.100865310856,1.31267283837,-5.14247415567,-0.0826034682731,0.540175882681,1.70082956534,-12.1455123459
0.5,-0.152967798556,-0.6401219785,0.227766495429,10.1743690441,-0.304708078237,-0.364305731962,0.907774504048,4.32281457972,-0.0682387107354,-0.341924755124,1.7502708751,1.5981711558,-0.291017365957,-0.115252599266,2.36904351081,-4.01201685157,-0.231850299732,0.132038161582,1.17981827727,-5.46330192186,-0.068599041831,0.578926237267,1.40044828593,-11.8459475654
0.525,-0.16887360684,-0.631318172282,0.473587523875,9.46658259147,-0.3135213013,-0.340343349623,1.00586307598,3.51840930044,-0.07623640322,-0.297779564675,1.77694858863,0.543548982609,-0.293169487223,-0.0573889519697,2.25586646355,-5.01537004429,-0.228195026719,0.159803544192,1.04064256795,-5.64806293376,-0.0537187956535,0.610284552051,1.11039986526,-11.3224317855
0.55,-0.184484438033,-0.616604946675,0.699944859769,8.6207982933,-0.321706927344,-0.314183296197,1.08348144829,2.68839002602,-0.0831248434774,-0.253291755507,1.77791217105,-0.455471572537,-0.29391289138,-0.00265113416696,2.11967867806,-5.85043067919,-0.223889504307,0.184045927797,0.898541123221,-5.69781512824,-0.0381437330169,0.634576786833,0.83599645541,-10.5986935698
0.575,-0.199658984307,-0.59650974581,0.903663963802,7.65947218733,-0.329216465748,-0.286343333015,1.14022910641,1.85194720578,-0.0889033435357,-0.209084675723,1.75480515115,-1.37895064367,-0.293332467795,0.0484395879601,1.96485203794,-6.50479461775,-0.219022372377,0.204733989963,0.756841454377,-5.61691574376,-0.0220451129793,0.652253808609,0.581899948837,-9.70290719174
0.6,-0.21427005592,-0.571632110195,1.082161038,6.60730895614,-0.336014445157,-0.257345247097,1.17618363259,1.02806093434,-0.0935862349795,-0.165734577689,1.70974225256,-2.20920503966,-0.291524741977,0.0954746398584,1.79601050155,-6.97073296957,-0.213682027465,0.221917900838,0.618722294211,-5.412879614,-0.00558154201055,0.663873822156,0.352020102412,-8.66693505762
0.625,-0.228206193561,-0.542628268344,1.23349165059,5.49064724313,-0.342078365563,-0.227703012449,1.19188970228,0.235043561234,-0.0972015504605,-0.123759587112,1.64524779216,-2.93121249159,-0.2885949918,0.138162961931,1.61791124096,-7.24533071496,-0.207954640031,0.235724637796,0.487137239658,-5.09616007762,0.0111034653405,0.670082500099,0.149432735916,-7.52548269676
0.65,-0.241372881903,-0.510194709084,1.35638350462,4.33680845114,-0.347398359051,-0.197911367721,1.18833685607,-0.509899046653,-0.0997894496954,-0.0836103316754,1.56418480085,-3.53294812644,-0.284654280575,0.176332830436,1.43532380701,-7.33050571981,-0.201922312107,0.246351467279,0.364744782538,-4.67985810905,0.027883405715,0.671591339472,-0.0236800700236,-6.31518749671
0.675,-0.253693343951,-0.475051140702,1.45025263662,3.17342507476,-0.351976573039,-0.168435083888,1.16692664867,-1.1910768618,-0.101400434159,-0.045662439076,1.46967666559,-4.00564508811,-0.279816482328,0.209930664071,1.25291031872,-7.23290800023,-0.195661418974,0.254057775207,0.253846434224,-4.17936703857,0.044650148845,0.66915481314,-0.166066402273,-5.07366397255
0.7,-0.265108906051,-0.43792325587,1.51520273972,2.02776509847,-0.355826296536,-0.139699177275,1.12943003632,-1.79468568041,-0.102093399337,-0.0102110670559,1.36502327082,-4.34397310699,-0.274195374013,0.239016879068,1.07510964168,-6.96370204698,-0.189241173436,0.259155467572,0.156334445733,-3.6119618117,0.06131471936,0.66354691154,-0.277416779489,-3.83852940271
0.725,-0.275578933993,-0.399525723722,1.55200772073,0.926069066478,-0.358970855965,-0.112080298702,1.07793610174,-2.30912872496,-0.101933576855,0.0225324232031,1.25361374685,-4.54613085123,-0.267901866905,0.263758928537,0.906028413737,-6.53823790228,-0.182722445327,0.261998197368,0.0736503834453,-2.99634309688,0.0778074908435,0.655537682449,-0.358352064831,-2.64643412062
0.75,-0.285080351076,-0.360545822575,1.56207801244,-0.107083904498,-0.361442312545,-0.085899499336,1.01479342647,-2.72528205892,-0.100990420878,0.0524415926984,1.13883801059,-4.6138500254,-0.261041445141,0.28442173121,0.749341599259,-5.97561942108,-0.176156862073,0.26296970221,0.0067555486121,-2.35214765551,0.0940777996722,0.645870373592,-0.410387446213,-1.53212060728
0.775,-0.293606759143,-0.321628108724,1.54741156089,-1.04936563357,-0.36327999779,-0.0614165388105,0.942545598565,-3.03669740238,-0.0993354939774,0.0794738466726,1.02399930781,-4.5523113639,-0.253711873421,0.301355758831,0.608205010294,-5.29818067933,-0.169586208769,0.262471558008,-0.0438860674691,-1.69943721014,0.110093001097,0.635239764937,-0.435873498847,-0.527534790267
0.8,-0.301167193153,-0.283360488999,1.51053078257,-1.88122948632,-0.364528927351,-0.0388258621048,0.863862484696,-3.23973748922,-0.0970404069948,0.103667205509,0.912229934853,-4.36997484263,-0.246001228459,0.314983108767,0.48518193016,-4.53088374946,-0.1630421384,0.260910667506,-0.0783119137525,-1.05817856708,0.125837004321,0.62427224496,-0.437915914666,0.338988363317
0.825,-0.307784548606,-0.246262028037,1.45440712908,-2.58636914065,-0.365238136062,-0.018254329629,0.78146899657,-3.33364077744,-0.0941748654794,0.125135030345,0.806412233231,-4.07832854996,-0.237986299927,0.325781937426,0.382185619493,-3.70065299449,-0.156546194781,0.258686807917,-0.0970520384894,-0.447727953874,0.141308336628,0.613508138831,-0.420276013192,1.04344473513
0.85,-0.313493728861,-0.210772776432,1.38237519912,-3.15209435038,-0.365458978629,0.000239259125837,0.698073139532,-3.32051407221,-0.0908048719655,0.144058860014,0.709106814027,-3.69156266467,-0.229731396762,0.33426966969,0.300439085772,-2.8356625873,-0.150110142719,0.256180559282,-0.101107543537,0.113667582687,0.156517798616,0.603386737519,-0.387254625523,1.56676856233
0.875,-0.318339565927,-0.177245854118,1.29803859081,-3.56961461289,-0.365243440812,0.0166628529601,0.616295144962,-3.20525340473,-0.0869911288647,0.160679562666,0.622489784426,-3.22617683459,-0.221287583939,0.340985428715,0.240453064544,-1.96459510393,-0.143736591945,0.253741924529,-0.0919169168256,0.609339305479,0.171485782943,0.594234406728,-0.343562355471,1.8953125025
0.9,-0.322374573424,-0.145941965943,1.20516988704,-3.83422393361,-0.364642505336,0.0310880967041,0.538599457291,-2.99539528272,-0.0827876811226,0.175287046911,0.548300520333,-2.70053089,-0.212692363431,0.346472148528,0.202022704581,-1.11588974077,-0.137419893822,0.251679933833,-0.0713111275869,1.02462476898,0.186239337501,0.586256075072,-0.294179559434,2.02118837062
0.925,-0.325656594115,-0.11702646467,1.10760730595,-3.94538233302,-0.36370461492,0.0436456320888,0.467231271876,-2.70090214943,-0.0782408312153,0.188208812722,0.487801262747,-2.13435021985,-0.203969801438,0.351258838294,0.184242981508,-0.316998947645,-0.13114728284,0.250253500206,-0.0414586485165,1.3472440078,0.200809060344,0.579530314029,-0.244209640904,1.94246012911
0.95,-0.328246406439,-0.090569012262,1.00915062585,-3.90669230139,-0.362474272016,0.0545188855533,0.40415920352,-2.33388751213,-0.0733883516885,0.199797650576,0.441749517811,-1.54819825248,-0.195131092268,0.355843461894,0.185542396431,0.406327953332,-0.124900228589,0.249663760941,-0.00480181960965,1.56761457537,0.215225917865,0.574008130024,-0.198729420404,1.66318438645
0.975,-0.330205354985,-0.066545824774,0.913459006224,-3.72577100781,-0.360990811027,0.0639365144203,0.351025509947,-1.90828769089,-0.0682590124531,0.210418817847,0.410383918665,-0.962929287815,-0.186175537863,0.360676879618,0.203734059428,1.03071627428,-0.118655958538,0.250048101424,0.0360138162604,1.67909759742,0.229518079538,0.569515493923,-0.162640413011,1.1932974515
1,-0.331593068611,-0.0448444211597,0.823953273973,-3.41402165146,-0.359287374028,0.0721637161676,0.309105103931,-1.43948845489,-0.0628724316579,0.22043703371,0.393423869411,-0.399135405851,-0.177091911103,0.366148270784,0.236082823673,1.53577582775,-0.112389107541,0.251476014744,0.0782154011317,1.67816871932,0.243707861983,0.56575953748,-0.140524821717,0.548351805056
