s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0,-0.003,-0.594021253879,-1.69020020912,6.54423300344,-0.147,-0.462215591025,-0.38247409166,6.86786220302,0.197,-0.63193888766,0.731974866902,11.3298672573,0.003,-0.512576548273,2.3519344279,10.2029436634,-0.103,-0.088429755778,2.08307245095,2.93606242043,0.003,0.41591902127,4.69837861417,-4.53880694148
0.025,-0.0183609157315,-0.634109783993,-1.5120964715,7.69238011135,-0.158656726082,-0.469583488085,-0.205156170538,7.30003045039,0.181459743572,-0.610104955861,1.01429374997,11.2228111622,-0.0090534876709,-0.450690512702,2.59472715003,9.19010900584,-0.104552815724,-0.035544225448,2.14335415647,1.87659600618,0.0148527192712,0.531691636934,4.55275333757,-7.10051185944
0.05,-0.0346654462822,-0.669394888312,-1.30627089549,8.75781027053,-0.170441182251,-0.472394632789,-0.0183949174175,7.62159369121,0.166553152926,-0.581267049335,1.2914708738,10.9185549303,-0.019486705692,-0.383069698627,2.80999408756,8.00391126629,-0.104767450146,0.018511615821,2.17649257192,0.76800910773,0.0295476233158,0.643031092198,4.3440983101,-9.5728380568
0.075,-0.0517850744304,-0.699211935919,-1.07509763759,9.71630448156,-0.182236793163,-0.470448528603,0.174924320276,7.82333832095,0.152453207771,-0.545615205285,1.55859661207,10.4194576942,-0.028165325536,-0.31045443258,2.99364439047,6.66443192629,-0.103623242223,0.0730459955817,2.18151996421,-0.368710447026,0.0469544514409,0.74839474054,4.07526574144,-11.9067413299
0.1,-0.0695754710083,-0.722963028514,-0.821532969032,10.5456066272,-0.193922895113,-0.463619433588,0.371717076166,7.89858274719,0.13932661161,-0.503461010161,1.81087474768,9.73221992183,-0.0349747505594,-0.23368065936,3.14213405442,5.19525671974,-0.101117072403,0.127349597566,2.15800368532,-1.51182525584,0.0669053942135,0.84632630331,3.75030114493,-14.0559860684
0.125,-0.0878783396559,-0.740130882345,-0.549059350791,11.2259631981,-0.205376660412,-0.451860527274,0.568765383507,7.8433524797,0.127330799693,-0.45523341867,2.04372958914,8.867752887,-0.0398223267688,-0.15366522821,3.25254715574,3.62295280766,-0.0972636323698,0.180709121661,2.10605872975,-2.63934504094,0.0891976175399,0.935484711236,3.3743595934,-15.9782144759
0.15,-0.106523589775,-0.750291148998,-0.2616167072,11.74060558,-0.216475105006,-0.435206388923,0.76278697675,7.65649107681,0.116611084557,-0.401471946309,2.25290855138,7.84094705583,-0.0426391617674,-0.0713893193674,3.32266308641,1.97647384794,-0.0920953531744,0.232421001575,2.02634776404,-3.72953016267,0.113596478882,1.01467052705,2.95359633457,-17.6359244297
0.175,-0.125331794813,-0.753122874248,0.0364775145279,12.0761630506,-0.227097136179,-0.413773718017,0.950506433976,7.3397041352,0.107298003147,-0.342817379885,2.4345777372,6.67034486508,-0.0433815099436,0.0121196179351,3.35100816168,0.286507244282,-0.0856619917192,0.281804966134,1.92006860997,-4.76138978384,0.139839367382,1.08284933934,2.49503435138,-18.9973323059
0.2,-0.144116886013,-0.748416837365,0.340617635731,12.2229963184,-0.237125595975,-0.387760269513,1.12872656812,6.89753514446,0.0995049251247,-0.28000021014,2.58540822212,5.37772570586,-0.0420316917132,0.0958070088619,3.33689034848,-1.4152207241,-0.0780298834116,0.328217133489,1.7889294662,-5.71516264723,0.167640085279,1.13917158936,2.00641201023,-20.0370998954
0.225,-0.162689025928,-0.73608156285,0.646006294973,12.1754433615,-0.246449255786,-0.357442018955,1.29439836618,6.33727369096,0.0933259762047,-0.21382704532,2.70265096813,3.98761307584,-0.0385985251532,0.17861094434,3.28041626906,-3.09666515635,-0.069280876441,0.371062338337,1.63511244954,-6.5727688505,0.196693675601,1.18298837757,1.4960144219,-20.7369078567
0.25,-0.180857601474,-0.716146851273,0.947755980529,11.9319714631,-0.254964718507,-0.323168614679,1.44468780846,5.66879814737,0.0888343232188,-0.145165313141,2.78419856512,2.52671576749,-0.0331172594225,0.259482171146,3.1824900615,-4.72619080836,-0.0595109704211,0.409805410386,1.46122631884,-7.31822170881,0.226681590917,1.213862892,0.97249253231,-21.0858618958
