s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0.5,-0.255190095932,0.0322302024163,3.0209426971,-2.03821873569,-0.240414837984,0.2638344229,1.58804874403,-5.546857794,0.232669881864,0.593161827848,1.12698000721,-10.3181356047,0.206257684283,0.862292518709,-0.265763988699,-13.5398906016,0.123681483352,0.487495008524,-1.19951771641,-6.32759991255,0.521608578342,0.670266054736,-3.70232630416,-4.77608866302
0.525,-0.253446596532,0.106958380031,2.95104288317,-3.54221959618,-0.233337618209,0.301729052107,1.44071011203,-6.22142005393,0.247824070438,0.618085901364,0.866087046918,-10.5242493268,0.227697098413,0.851484260464,-0.596005498844,-12.8463221505,0.1354781303,0.455625915784,-1.34608980057,-5.38717765014,0.537197183363,0.576434149889,-3.79550897794,-2.68467792294
0.55,-0.249860604335,0.17947700043,2.84452424116,-4.96318508253,-0.22536075779,0.335741456083,1.27796333448,-6.77780120033,0.263519408443,0.636441378989,0.602216608282,-10.5566003883,0.248765038536,0.832656880467,-0.906507898508,-11.9642188161,0.146434735293,0.42039271042,-1.46841697617,-4.39163004491,0.55041628816,0.480921326557,-3.83703906244,-0.650657921581
0.575,-0.244498567967,0.248899321983,2.70379395871,-6.27499816978,-0.216585813324,0.365524358649,1.10287954474,-7.20713958092,0.279591201499,0.64820786066,0.339677206659,-10.4186516509,0.269267672067,0.806360516082,-1.19283251888,-10.9161550728,0.156474901358,0.382416458258,-1.56539583486,-3.36303799827,0.561239835594,0.384996792842,-3.82884931428,1.2865721933
0.6,-0.237448285922,0.314406687353,2.53188072379,-7.45414902227,-0.207122042355,0.390809735039,0.918715707296,-7.50345607439,0.295875580218,0.653471193847,0.0826449534996,-10.1175066696,0.289026245889,0.773248858199,-1.45114747454,-9.72799879286,0.165538045144,0.342338859619,-1.63648048701,-2.32383310787,0.569672793974,0.289869423726,-3.77382079214,3.09069208101
0.625,-0.228817017382,0.375263189778,2.33236283994,-8.48025968221,-0.197084371609,0.411412542655,0.728840919877,-7.66377300128,0.312212105646,0.652419044137,-0.164925164137,-9.66371192632,0.307879477401,0.734063017049,-1.67830217483,-8.42827391678,0.173579738001,0.300808257441,-1.68168464645,-1.29626318053,0.575749360956,0.196665103844,-3.67569539611,4.72928436949
0.65,-0.218729250162,0.43082838592,2.10928415336,-9.33653247154,-0.186591295261,0.427232579678,0.536660641557,-7.68816081854,0.328446236818,0.645334318238,-0.399382031995,-9.07097783503,0.325685520617,0.689613731129,-1.87188511126,-7.04746261504,0.180571697988,0.258465759897,-1.70157041682,-0.301865014938,0.579530630431,0.106406504386,-3.53896901361,6.17455885734
0.675,-0.207324178218,0.480567775562,1.86705983738,-10.0101113949,-0.175762750491,0.438254442419,0.34554066833,-7.57971161247,0.344431608799,0.632586613388,-0.617453237644,-8.35582550758,0.342323471291,0.640762354502,-2.03026362003,-5.61726409554,0.186501439826,0.215931806335,-1.69722412269,0.639042690968,0.58110178903,0.0199957458634,-3.36876799356,7.40395938035
0.7,-0.194752947485,0.524060822748,1.61037432103,-10.4923479667,-0.164718017736,0.444545597918,0.15873267987,-7.34444019515,0.360032074547,0.614621913497,-0.816310230533,-7.53716807443,0.357694386242,0.588401084749,-2.15260476153,-4.16982825002,0.191371597839,0.173793492843,-1.67021984417,1.50783396478,0.580568919314,-0.0617996747135,-3.17071206959,8.40063887692
0.725,-0.181175733715,0.561006352532,1.34407383404,-10.7789652301,-0.153573692105,0.446252633491,-0.0206968612067,-6.99111538031,0.375123469941,0.59195079314,-0.993622303644,-6.63583694287,0.371721803857,0.533432909589,-2.23887692184,-2.73698292205,0.195198944653,0.132592953475,-1.62257161297,2.28800618809,0.578055495107,-0.138357395941,-2.95076717437,9.1537914499
0.75,-0.166758719331,0.591225221026,1.07305616571,-10.8701162293,-0.142441770283,0.443595788433,-0.189932762082,-6.53102572016,0.389595068306,0.565135424896,-1.14759816416,-5.67406470723,0.384351764768,0.476751754114,-2.28983221335,-1.34947370725,0.198013135443,0.0928170657253,-1.55667550258,2.96555629784,0.573698660805,-0.209206936245,-2.71509182369,9.65883375873
0.775,-0.151671038065,0.614660222266,0.802160295825,-10.7703357864,-0.131427894129,0.436861914004,-0.346470536365,-5.97768558462,0.403350698498,0.534775712535,-1.27701416701,-4.67493746923,0.395552343674,0.419223302815,-2.30697022119,-0.0362348595124,0.199855213859,0.0548887149279,-1.47524308998,3.52929348306,0.567645390447,-0.274032557079,-2.46988089408,9.9174317975
0.8,-0.136081756215,0.631373261951,0.536058552505,-10.4883870424,-0.120629788063,0.426396045003,-0.488167821981,-5.34648891879,0.416309508936,0.50149489166,-1.38122861409,-3.66183005557,0.40531271491,0.36166695114,-2.29248409746,1.17629091663,0.200775921119,0.0191598125974,-1.38122797351,3.97108087531,0.560048624001,-0.332672228347,-2.22121066901,9.93737293028
0.825,-0.120156957804,0.641539893758,0.279153882463,-10.0370067998,-0.110135922281,0.412591798886,-0.613286577469,-4.65431928722,0.428406368662,0.465924950055,-1.46018186443,-2.65783801701,0.413641785385,0.304839310869,-2.24919043524,2.2647672371,0.200833854112,-0.0140937805116,-1.27774719799,4.28600049042,0.551063477495,-0.385112775857,-1.97488898404,9.73228687071
0.85,-0.104056997693,0.645441377059,0.0354846873694,-9.43255617643,-0.100024428151,0.395880845649,-0.720525082731,-3.91912587429,0.439591905341,0.428692222029,-1.51438234967,-1.68522034834,0.420566438619,0.249419652733,-2.18044474873,3.20949845945,0.200093521502,-0.0446753237459,-1.16799955754,4.47243757842,0.540843620486,-0.431481384788,-1.73631416224,9.32122301416
0.875,-0.087933982035,0.643454473921,-0.191360512143,-8.69458539301,-0.0903622857408,0.376721712931,-0.80903902284,-3.15947593195,0.449832188935,0.390403504334,-1.54487893405,-0.764866580875,0.426129442591,0.19599761965,-2.09004473387,3.99487084248,0.198623348801,-0.0724682056743,-1.05518281863,4.53208253127,0.529537908815,-0.472033722786,-1.51034620146,8.72809506688
0.9,-0.0719295292808,0.636039256821,-0.398316570542,-7.84532361081,-0.0812047966209,0.355588205465,-0.878451203384,-2.39409472949,0.459108078277,0.351633026048,-1.55322039318,0.0841987239946,0.430387081733,0.145063485723,-1.98212377878,4.60968985169,0.196493684029,-0.0974348917831,-0.942411925966,4.46985053478,0.517287353028,-0.507139029033,-1.30119335978,7.98100717924
0.925,-0.0561728575867,0.623725245264,-0.582901651503,-6.90910655752,-0.0725953480276,0.332957725842,-0.928849726383,-1.64140435093,0.467414255813,0.312910581481,-1.54140309952,0.845261995614,0.433406579484,0.0970011714087,-1.86103742606,5.04740559585,0.193774854979,-0.119613860849,-0.832640224444,4.29372118193,0.504222493184,-0.537262589589,-1.11231689336,7.11147870013
0.95,-0.0407792360144,0.607096228312,-0.74326222211,-5.91175619036,-0.0645654672341,0.309299784223,-0.960774740218,-0.919072697168,0.474757983143,0.274711104304,-1.51180829051,1.50430634496,0.435263382212,0.0520841554869,-1.73124565501,5.30622115301,0.190535327232,-0.139114630014,-0.728585649441,4.01450223941,0.490461239464,-0.562946082486,-0.946356240721,6.15358715485
0.975,-0.0258488275867,0.586774159898,-0.8782020986,-4.8799278008,-0.0571351578766,0.28506497831,-0.975194158149,-0.243583781732,0.481157616474,0.237445923479,-1.46713054743,2.05032758803,0.436038377933,0.0104743514019,-1.59719394719,5.38908144525,0.186840008936,-0.156111015889,-0.632663709821,3.64552362949,0.476107225272,-0.584786327108,-0.805076431481,5.14305104802
1,-0.0114659423236,0.563402534177,-0.987194930753,-3.84044074282,-0.0503135030936,0.260674711585,-0.973469010997,0.370160131877,0.486640926602,0.201455898088,-1.41029932571,2.47557299962,0.435815123993,-0.0277760589394,-1.46319611981,5.30354327752,0.18274874417,-0.170832822544,-0.546928914296,3.20226940814,0.461248705608,-0.603413009891,-0.689338938154,4.11627555739
