s,q1,dq1,d2q1,d3q1,q2,dq2,d2q2,d3q2,q3,dq3,d2q3,d3q3,q4,dq4,d2q4,d3q4,q5,dq5,d2q5,d3q5,q6,dq6,d2q6,d3q6
0,0.001,-0.459155961683,-2.36160584305,4.24075193605,-0.151,-0.427326112349,-0.788490962376,5.87561715583,0.201,-0.669912870937,0.0653153274788,11.0639222696,-0.001,-0.710099313923,1.72982462395,13.3788234228,-0.099,-0.231640225779,1.8279798297,4.72719533986,-0.001,0.0703895924116,4.72831777991,0.506495852429
0.025,-0.0112048958096,-0.516717196607,-2.23717871643,5.70764749257,-0.161913867895,-0.445140721146,-0.634302402078,6.4454778313,0.18430156105,-0.664797936131,0.344673598363,11.2543974484,-0.0181775186123,-0.662745509852,2.05532661912,12.6222803942,-0.104208023164,-0.184555378817,1.93504554938,3.82449771244,0.00223703845507,0.188496583703,4.70985805701,-1.9847344026
0.05,-0.0248061455699,-0.570713765555,-2.07664156712,7.12439384356,-0.173223489389,-0.458931611124,-0.466969592141,6.92509611166,0.167818671637,-0.65265864288,0.626493361331,11.2599851722,-0.0340715937686,-0.607514641944,2.35904152699,11.6382534422,-0.108207868686,-0.135084020683,2.01859696324,2.84892543138,0.00841449601297,0.305363913144,4.62920858055,-4.46066783276
0.075,-0.03970349889,-0.620261791767,-1.88163137564,8.46050485463,-0.184824406747,-0.468399615905,-0.288895286685,7.30306104469,0.151727225639,-0.633491661634,0.90610498712,11.077564871,-0.0484926897271,-0.545020847486,2.63548285231,10.4436115293,-0.110947400352,-0.0838349450894,2.07703424649,1.81848622813,0.0174820179217,0.419446615441,4.48735092913,-6.87349192428
0.1,-0.0557751986344,-0.664527722516,-1.65453124408,9.68689548373,-0.196605462346,-0.473308994075,-0.102742064896,7.57004014222,0.136201735432,-0.607410955154,1.17881172348,10.7080950992,-0.0612682916248,-0.476009652104,2.87964568832,9.05994135437,-0.112390153942,-0.0314511720376,2.10922435943,0.752444614574,0.0293510559404,0.529239102627,4.28644843396,-9.17666003661
0.125,-0.0728794680797,-0.702746471139,-1.39842662827,10.7765744342,-0.208450459928,-0.473493249993,0.0886226125724,7.71900933567,0.121412401748,-0.574647179503,1.43999185375,10.1566117167,-0.0722460276964,-0.401344503278,3.08711884426,7.51306408679,-0.112516044018,0.0214020697292,2.11452706082,-0.329114813303,0.043896218071,0.633304200084,4.02980110835,-11.3259582176
0.15,-0.0908564361689,-0.734238252973,-1.11704481701,11.7052890006,-0.220239953627,-0.468859514673,0.282186428744,7.74542870726,0.107522230365,-0.535544541799,1.68519959337,9.43212893078,-0.08129642112,-0.321990662609,3.25418359339,5.83245042404,-0.111321763309,0.0740498717915,2.09280973317,-1.40574391628,0.0609573273588,0.730300727509,3.72177454396,-13.2805168452
0.175,-0.10953046311,-0.758423712981,-0.814679053402,12.4521063522,-0.231853127348,-0.459391377124,0.474855904244,7.64735965282,0.0946842585565,-0.49055517644,1.91026231964,8.54744548225,-0.0883152098929,-0.238996821712,3.37789667088,4.05054806143,-0.108820865421,0.125820401872,2.04445066093,-2.45709638996,0.0803421454102,0.819008993826,3.36770446199,-15.0037426613
0.2,-0.128712818988,-0.774836982515,-0.496099068503,12.9999170367,-0.243169724758,-0.445150093068,0.663522256254,7.42552055805,0.0830389519652,-0.440231160706,2.11137181591,7.51886057378,-0.0932251829692,-0.153474861187,3.45615553072,2.2020378069,-0.105043528843,0.176057596135,1.97033068046,-3.46339075595,0.10182970109,0.898353624696,2.97377919532,-16.464148705
0.225,-0.148204659582,-0.783136351166,-0.166450130177,13.3358483829,-0.254071988809,-0.426274136333,0.845127864399,7.08327956834,0.0727118287977,-0.385214346918,2.28516735442,6.36580634413,-0.0959774919552,-0.0665782166972,3.48774429923,0.323036318025,-0.100036007464,0.22413349917,1.87181340177,-4.4058598001,0.125174151098,0.967423204952,2.54690290982,-17.6360621495
0.25,-0.167800236421,-0.783112295855,0.168857008836,13.4515776689,-0.264446569337,-0.402977097409,1.01673176915,6.62658456574,0.063811363174,-0.326224240412,2.42880863799,5.11040572923,-0.0965524096972,0.0205206505957,3.47235932969,-1.54973525711,-0.093859779909,0.26945997134,1.75071447702,-5.26717562319,0.150109087105,1.02548629446,2.09454283654,-18.5001930279
0.275,-0.187290272423,-0.774692671828,0.504262656378,13.3435373694,-0.274186357873,-0.375543972864,1.17557265026,6.06383199758,0.0564272131257,-0.264044199091,2.54003686486,3.7769663731,-0.0949595198239,0.106653160663,3.41061375561,-3.37979662149,-0.0865904168996,0.311499498355,1.609260655,-6.03184006649,0.176352194163,1.07200346267,1.62456417023,-19.0440502362
0.3,-0.206465430437,-0.757944937548,0.834178453004,13.0130074261,-0.283192210398,-0.344325927429,1.31912779277,5.40567769255,0.0506288113345,-0.199506270241,2.6172224678,2.3914228118,-0.0912373344006,0.190677371054,3.30402094887,-5.13174720113,-0.0783161921477,0.349774859561,1.45003960674,-6.68653112196,0.203610157409,1.10663508232,1.14505658385,-19.2621949328
0.325,-0.225119799643,-0.733075355931,1.15310851178,12.4660922418,-0.291374521244,-0.309733646756,1.44516664418,4.66479421403,0.0464643483879,-0.13347501252,2.6593984007,0.98074041475,-0.0854523500123,0.271500059903,3.15495729861,-6.77207825761,-0.0691364680976,0.383877438858,1.27594172879,-7.22039701452,0.231583708836,1.12924472429,0.664156506317,-19.1563254298
0.35,-0.243054324279,-0.700425186282,1.45576854442,11.7135829119,-0.298654614748,-0.272229432205,1.55179769695,3.85558060403,0.0439601693175,-0.0668306749354,2.66627819492,-0.42770450195,-0.0776975654924,0.348097628962,2.96660522744,-8.26993861169,-0.0591598928081,0.41347399482,1.09009532336,-7.62529092424,0.259972703301,1.13989810063,0.189869407335,-18.7351917875
0.375,-0.260080100351,-0.66046395285,1.73720014027,10.770708009,-0.304965925402,-0.232318218694,1.63750759135,2.99383153033,0.0431205946818,-0.000452119427111,2.63825837652,-1.80675339833,-0.068090496838,0.419535349042,2.74287783839,-9.5978354893,-0.0485024484078,0.438311743605,0.895796712034,-7.8959407693,0.288481112894,1.13885760897,-0.270103674299,-18.0143424837
0.4,-0.276021469085,-0.613779945468,1.99287748203,9.65677895499,-0.310254942119,-0.190537721985,1.70119152202,2.09637383744,0.0439281677036,0.0648001207646,2.57640521338,-3.13008786801,-0.0567707363118,0.484984510714,2.48832702967,-10.7322535953,-0.0372853947152,0.458221648745,0.69643696002,-8.03005005893,0.316821831479,1.12657263634,-0.708531233335,-17.0157096303
